UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Mechanical_Power,Temp_Diff,Tool_Stress
8063,Product_1,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0,73521.9,11.3,4382.1
875,Product_2,L,295.9,306.4,1575,28.5,74,0,0,0,0,0,0,44887.5,10.5,2109
9672,Product_6,L,299,310.2,1412,44.1,246,0,0,0,0,0,0,62269.2,11.2,10848.6
2082,Product_6,M,299.4,309.3,1485,47.1,209,0,0,0,0,0,0,69943.5,9.9,9843.9
5592,Product_10,L,302.5,312,1574,33.8,63,0,0,0,0,0,0,53201.2,9.5,2129.4
3346,Product_3,L,301.3,310.7,1594,34.1,172,0,0,0,0,0,0,54355.4,9.4,5865.2
4795,Product_7,L,303.6,312.6,1699,27.9,160,0,0,0,0,0,0,47402.1,9,4464
3182,Product_3,L,300.2,309.4,1527,37,194,0,0,0,0,0,0,56499,9.2,7178
2052,Product_6,M,299.4,309.2,1470,44.4,135,0,0,0,0,0,0,65268,9.8,5994
1627,Product_6,M,297.9,307.8,1303,59.3,75,0,0,0,0,0,0,77267.9,9.9,4447.5
2098,Product_1,M,299.4,309.4,1326,47.5,35,0,0,0,0,0,0,62985,10,1662.5
7948,Product_1,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,64883,10.9,728
8194,Product_4,L,299.5,310.8,1873,22.3,211,0,0,0,0,0,0,41767.9,11.3,4705.3
3903,Product_10,L,302.2,311.1,1630,34.6,94,0,0,0,0,0,0,56398,8.9,3252.4
8744,Product_6,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0,67605.3,11.3,6643
8888,Product_2,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0,57528,11.1,3985.6
2815,Product_6,L,300,309.3,1395,56.5,122,0,0,0,0,0,0,78817.5,9.3,6893
6416,Product_9,L,300.4,310.1,1503,42.2,196,0,0,0,0,0,0,63426.6,9.7,8271.2
5271,Product_9,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,82110,9.4,7277.2
9569,Product_5,L,299.8,311.1,1588,38,183,0,0,0,0,0,0,60344,11.3,6954
6921,Product_9,M,301.2,311.6,1423,48,199,0,0,0,0,0,0,68304,10.4,9552
1670,Product_2,L,298.2,307.9,1544,31.4,192,0,0,0,0,0,0,48481.6,9.7,6028.8
8507,Product_2,L,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,46683,11.2,4449.9
9952,Product_6,L,298.2,307.8,1355,59.4,115,0,0,0,0,0,0,80487,9.6,6831
722,Product_2,L,297.5,308.9,1696,30.9,133,0,0,0,0,0,0,52406.4,11.4,4109.7
6559,Product_3,M,301.5,310.6,1447,41.9,140,0,0,0,0,0,0,60629.3,9.1,5866
8111,Product_4,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0,39608.5,11.5,3774
1985,Product_6,M,298,307.5,1387,45.5,166,0,0,0,0,0,0,63108.5,9.5,7553
1089,Product_8,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,61108.8,10.9,0
3473,Product_1,L,301.8,310.7,1523,43.3,60,0,0,0,0,0,0,65945.9,8.9,2598
9232,Product_2,L,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,56173.5,10.9,4891
8505,Product_5,L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,58604.7,11.3,6566.7
5306,Product_7,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,48888,9.3,5849.1
4913,Product_10,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0,56058.1,8.7,1001.7
9396,Product_2,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,59850,10.5,6304.2
8945,Product_8,L,297.3,308.3,1471,38.2,37,0,0,0,0,0,0,56192.2,11,1413.4
3257,Product_3,L,301.1,309.8,1519,39.6,167,0,0,0,0,0,0,60152.4,8.7,6613.2
5131,Product_3,L,304.2,313.3,1668,35.7,180,0,0,0,0,0,0,59547.6,9.1,6426
957,Product_2,H,295.6,306.2,1632,32.2,76,0,0,0,0,0,0,52550.4,10.6,2447.2
8637,Product_4,L,297.5,308.4,1723,27.3,67,0,0,0,0,0,0,47037.9,10.9,1829.1
6864,Product_10,L,301.1,311.3,1630,29.5,51,0,0,0,0,0,0,48085,10.2,1504.5
2204,Product_10,L,299.8,309,1614,30.8,100,0,0,0,0,0,0,49711.2,9.2,3080
7271,Product_4,L,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,46646.4,10.2,903
2259,Product_1,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0,79535.7,9.1,2170.8
7231,Product_5,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,60754.8,10,6107
2784,Product_10,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,53632.8,9.4,1544.4
4375,Product_3,L,302,309.7,1551,34.8,207,0,0,0,0,0,0,53974.8,7.7,7203.6
5245,Product_10,L,303.6,313,1593,31.6,52,0,0,0,0,0,0,50338.8,9.4,1643.2
4866,Product_3,M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0,56515.2,8.8,4210.8
6421,Product_10,L,300.3,309.9,1518,36.4,0,0,0,0,0,0,0,55255.2,9.6,0
8116,Product_1,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0,78192.4,11.4,572
2024,Product_1,L,298.7,308.5,1444,54.2,62,0,0,0,0,0,0,78264.8,9.8,3360.4
3644,Product_7,L,302.3,311.6,1784,26.4,79,0,0,0,0,0,0,47097.6,9.3,2085.6
940,Product_8,L,295.5,306.1,1488,40.7,31,0,0,0,0,0,0,60561.6,10.6,1261.7
4628,Product_3,M,303,311.2,1592,38.9,188,0,0,0,0,0,0,61928.8,8.2,7313.2
2764,Product_9,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,70822.5,9.4,10260
7584,Product_5,L,300.3,311.1,1480,46.6,185,0,0,0,0,0,0,68968,10.8,8621
6554,Product_9,L,301.4,310.8,1389,52.7,125,0,0,0,0,0,0,73200.3,9.4,6587.5
3235,Product_3,L,300.8,309.4,1489,38.4,109,0,0,0,0,0,0,57177.6,8.6,4185.6
241,Product_6,M,298,308.1,1339,51.6,197,0,0,0,0,0,0,69092.4,10.1,10165.2
3511,Product_3,L,301.7,311,1474,42.6,164,0,0,0,0,0,0,62792.4,9.3,6986.4
8382,Product_8,H,298.8,310,1530,38.3,53,0,0,0,0,0,0,58599,11.2,2029.9
5739,Product_1,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,62512.8,9.4,0
7894,Product_5,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,62020.8,11.8,4905.6
6048,Product_7,H,300.9,311,1853,23.6,122,0,0,0,0,0,0,43730.8,10.1,2879.2
7249,Product_2,L,300,310.1,1762,28,202,0,0,0,0,0,0,49336,10.1,5656
8608,Product_6,L,297.5,308.4,1433,50,218,0,0,0,0,0,0,71650,10.9,10900
6053,Product_7,L,300.9,311,2003,20.2,138,0,0,0,0,0,0,40460.6,10.1,2787.6
2904,Product_7,M,300.7,309.5,1733,26.7,108,0,0,0,0,0,0,46271.1,8.8,2883.6
2600,Product_8,M,299.2,308.9,1447,39.6,22,0,0,0,0,0,0,57301.2,9.7,871.2
2783,Product_1,M,300.2,309.6,1491,41.8,41,0,0,0,0,0,0,62323.8,9.4,1713.8
8613,Product_8,L,297.5,308.4,1441,44.5,4,0,0,0,0,0,0,64124.5,10.9,178
6574,Product_7,M,301.4,310.6,1855,25.3,178,0,0,0,0,0,0,46931.5,9.2,4503.4
5871,Product_7,L,301.5,311.1,2055,16.8,105,0,0,0,0,0,0,34524,9.6,1764
389,Product_6,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,70131,11.1,6989
6001,Product_1,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0,61819.2,9.8,0
4380,Product_3,M,301.8,309.5,1732,30.1,220,0,0,0,0,0,0,52133.2,7.7,6622
7941,Product_10,M,300.7,311.7,1532,40,0,0,0,0,0,0,0,61280,11,0
6139,Product_3,M,300.8,310.7,1452,43,139,0,0,0,0,0,0,62436,9.9,5977
5664,Product_10,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,64719,9.2,888.3
2135,Product_6,L,299.3,309,1473,46.3,146,0,0,0,0,0,0,68199.9,9.7,6759.8
5528,Product_3,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,59441.6,9.4,3724.8
9109,Product_8,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,55872,11.1,1125.2
4404,Product_1,L,302.3,310.1,1388,49.9,48,0,0,0,0,0,0,69261.2,7.8,2395.2
8525,Product_8,L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,67821.6,11.1,462
2918,Product_3,L,300.6,309.5,1516,39,142,0,0,0,0,0,0,59124,8.9,5538
245,Product_6,M,298,308.2,1395,49.1,206,0,0,0,0,0,0,68494.5,10.2,10114.6
2081,Product_4,L,299.3,309.2,2280,15.4,207,0,0,0,0,0,0,35112,9.9,3187.8
6720,Product_3,M,301.4,310.6,1431,40.6,101,0,0,0,0,0,0,58098.6,9.2,4100.6
2804,Product_1,L,300.2,309.5,1343,50.2,98,0,0,0,0,0,0,67418.6,9.3,4919.6
9313,Product_2,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,52852.8,10.9,4804.8
1309,Product_4,L,298.9,310.1,1750,25,156,0,0,0,0,0,0,43750,11.2,3900
2673,Product_8,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,61557,9.6,0
3950,Product_1,L,302.3,311.5,1384,50.8,13,0,0,0,0,0,0,70307.2,9.2,660.4
980,Product_6,L,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,74033.7,10.6,7035.6
3413,Product_9,L,301.3,310.3,1313,55.6,127,0,0,0,0,0,0,73002.8,9,7061.2
1282,Product_6,H,298.3,309.5,1427,54.3,89,0,0,0,0,0,0,77486.1,11.2,4832.7
6451,Product_1,L,300.6,310.2,1378,47.3,71,0,0,0,0,0,0,65179.4,9.6,3358.3
4060,Product_1,L,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,64899.5,8.9,2525.1
3787,Product_10,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0,58084.2,8.6,732
1960,Product_6,M,297.8,307.6,1352,49.4,102,0,0,0,0,0,0,66788.8,9.8,5038.8
43,Product_6,M,298.8,309.1,1368,49.1,117,0,0,0,0,0,0,67168.8,10.3,5744.7
5326,Product_10,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,46246.2,9.2,1092
8448,Product_8,L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,71806.1,11.5,848.3
6450,Product_1,L,300.6,310.2,1519,44.6,69,0,0,0,0,0,0,67747.4,9.6,3077.4
5879,Product_3,L,301.4,311,1533,45.8,125,0,0,0,0,0,0,70211.4,9.6,5725
9453,Product_6,M,298,308.7,1392,53.4,104,0,0,0,0,0,0,74332.8,10.7,5553.6
7163,Product_9,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,60494.2,10,8472.7
6931,Product_4,M,300.9,311.5,1836,21.8,12,0,0,0,0,0,0,40024.8,10.6,261.6
5358,Product_7,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0,40540.8,9.2,2678
3936,Product_9,M,302.6,311.6,1227,68.2,187,1,0,0,0,1,0,83681.4,9,12753.4
5047,Product_3,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0,59784,9.1,6572
6361,Product_10,L,300.1,309.7,1441,40.1,46,0,0,0,0,0,0,57784.1,9.6,1844.6
2251,Product_1,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0,67985.2,9.2,633.1
871,Product_6,L,295.8,306.4,1325,56.2,65,0,0,0,0,0,0,74465,10.6,3653
553,Product_2,M,297.4,309.3,1622,35,123,0,0,0,0,0,0,56770,11.9,4305
1308,Product_5,L,298.8,310,1423,42.1,154,0,0,0,0,0,0,59908.3,11.2,6483.4
7783,Product_10,M,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,55255.2,11.2,1929.2
1544,Product_2,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,56817.2,10.5,3245.7
4016,Product_3,L,302.1,310.9,1477,41.4,184,0,0,0,0,0,0,61147.8,8.8,7617.6
8091,Product_4,L,300.1,311.4,1910,23,153,0,0,0,0,0,0,43930,11.3,3519
8521,Product_6,M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,76995.7,11.2,9930.1
6237,Product_3,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,55792.8,9.6,5867.1
9338,Product_2,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,60450,10.4,8342.1
288,Product_4,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,57038,10.1,3033.6
9009,Product_6,M,297.4,308,1440,42.4,190,0,0,0,0,0,0,61056,10.6,8056
7642,Product_6,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,0,77469.6,11,6646.8
6549,Product_7,L,301.4,310.8,1770,24.1,112,0,0,0,0,0,0,42657,9.4,2699.2
1781,Product_8,L,298.5,308.2,1595,32.3,46,0,0,0,0,0,0,51518.5,9.7,1485.8
1893,Product_6,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,0,62696.8,9.6,6147.6
7408,Product_5,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,67354.4,11.1,7929.6
2389,Product_2,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0,56919.8,9.3,5035.5
963,Product_8,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,0,63936,10.8,3974.4
471,Product_6,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,66255.8,11.5,5922.8
5185,Product_3,L,304,313,1397,42.4,113,0,0,0,0,0,0,59232.8,9,4791.2
1065,Product_6,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,62418.7,11.1,6423.5
3249,Product_3,M,301,309.7,1511,39.3,146,0,0,0,0,0,0,59382.3,8.7,5737.8
2862,Product_9,L,300.7,309.5,1479,43.6,240,0,0,0,0,0,0,64484.4,8.8,10464
102,Product_4,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,41213.7,10,1221.3
4259,Product_9,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,78727.9,8.4,7587.5
3500,Product_3,L,301.9,311,1353,43.8,130,0,0,0,0,0,0,59261.4,9.1,5694
8390,Product_8,L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,60542.5,11.1,3056.9
3524,Product_3,L,301.8,310.9,1521,39.3,197,0,0,0,0,0,0,59775.3,9.1,7742.1
4642,Product_9,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,0,63793.8,8.2,9436.7
2000,Product_8,L,298.4,308,1540,37.8,7,0,0,0,0,0,0,58212,9.6,264.6
434,Product_4,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,43797.6,10.9,876.9
8689,Product_6,L,297.1,308.5,1483,46.9,203,0,0,0,0,0,0,69552.7,11.4,9520.7
2641,Product_6,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,77106.4,9.6,7474.6
4065,Product_1,L,301.9,310.7,1480,47.1,68,0,0,0,0,0,0,69708,8.8,3202.8
1982,Product_6,L,298,307.6,1385,45,158,0,0,0,0,0,0,62325,9.6,7110
6675,Product_3,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0,57439,9.2,7739
8092,Product_6,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0,78237.5,11.4,8819.5
6030,Product_1,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,69550.8,10.1,3688.3
8270,Product_5,H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0,53534.4,11.6,5472
282,Product_8,L,298.1,308,1626,36.5,83,0,0,0,0,0,0,59349,9.9,3029.5
5314,Product_10,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0,51051.6,9.2,293.4
685,Product_8,L,297.7,309,1538,43.2,30,0,0,0,0,0,0,66441.6,11.3,1296
1854,Product_8,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,0,60331.6,9.6,1705.2
3726,Product_10,H,302.3,311.1,1543,37.5,73,0,0,0,0,0,0,57862.5,8.8,2737.5
1503,Product_6,L,298,308.7,1462,48.2,204,0,0,0,0,0,0,70468.4,10.7,9832.8
5841,Product_10,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0,48852.9,9.8,957.9
9886,Product_2,L,298.8,309.6,1613,27.7,143,0,0,0,0,0,0,44680.1,10.8,3961.1
1756,Product_6,L,298,307.3,1424,46.5,185,0,0,0,0,0,0,66216,9.3,8602.5
790,Product_8,M,296.9,308,1641,33.3,67,0,0,0,0,0,0,54645.3,11.1,2231.1
7386,Product_6,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,74112.5,10.7,5929
1851,Product_8,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,0,72441.6,9.5,1742.4
7967,Product_5,L,301,312.2,1602,35.9,67,0,0,0,0,0,0,57511.8,11.2,2405.3
9128,Product_4,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,47899.2,11.1,2067.2
7603,Product_10,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,0,48933.5,10.8,574
7916,Product_5,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,53597.7,11.3,5756.4
1568,Product_2,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,59775.3,10.1,5934.3
7047,Product_7,M,300.7,310.5,1863,22.2,111,0,0,0,0,0,0,41358.6,9.8,2464.2
4223,Product_10,M,302,310.6,1535,38.6,34,0,0,0,0,0,0,59251,8.6,1312.4
735,Product_6,H,297,308.4,1305,54.6,168,0,0,0,0,0,0,71253,11.4,9172.8
9555,Product_5,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0,65520,11.4,6643
7254,Product_5,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,59510.2,10.2,8484.7
1218,Product_2,L,297,308.1,1455,43.5,122,0,0,0,0,0,0,63292.5,11.1,5307
7528,Product_1,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,66444,11.2,1808
5643,Product_3,L,302.5,312,1495,38.8,186,0,0,0,0,0,0,58006,9.5,7216.8
8902,Product_6,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,72444.6,11.3,7214.4
7460,Product_5,L,300,311.5,1591,32,79,0,0,0,0,0,0,50912,11.5,2528
6943,Product_10,M,300.8,311.4,1732,26.9,45,0,0,0,0,0,0,46590.8,10.6,1210.5
8031,Product_10,L,300.6,312,1490,42.2,3,0,0,0,0,0,0,62878,11.4,126.6
569,Product_4,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,42763.5,11.9,3779.1
8626,Product_8,L,297.4,308.3,1632,33.5,39,0,0,0,0,0,0,54672,10.9,1306.5
1601,Product_8,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,0,67429.1,10,349.6
4761,Product_10,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0,59521,8.1,2464
9584,Product_1,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0,76603.8,11.2,897
1097,Product_8,L,297,307.6,1680,35.8,20,0,0,0,0,0,0,60144,10.6,716
6136,Product_7,L,301,310.9,1740,28.9,129,0,0,0,0,0,0,50286,9.9,3728.1
2434,Product_8,L,299,308.3,1441,44,48,0,0,0,0,0,0,63404,9.3,2112
8850,Product_8,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,48997.2,11.4,153.5
7618,Product_1,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,0,70486.8,10.9,2627.4
7057,Product_9,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,0,71295.4,9.7,7134.6
3478,Product_10,L,301.8,310.7,1547,41.7,72,0,0,0,0,0,0,64509.9,8.9,3002.4
1342,Product_8,M,298.6,310.2,1328,50.5,12,0,0,0,0,0,0,67064,11.6,606
9161,Product_2,H,297.5,308.5,1671,28,158,0,0,0,0,0,0,46788,11,4424
9205,Product_8,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,58518.1,11,2454.8
1371,Product_5,L,298.7,310.3,1451,40,86,0,0,0,0,0,0,58040,11.6,3440
9382,Product_2,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,62752,10.6,4748.8
7164,Product_3,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,58989.3,10,7663.5
9314,Product_6,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,63951.8,10.9,6674.8
9983,Product_6,M,298.7,308.4,1507,45.7,192,0,0,0,0,0,0,68869.9,9.7,8774.4
2912,Product_3,M,300.7,309.5,1352,44,126,0,0,0,0,0,0,59488,8.8,5544
9764,Product_8,M,298.6,309.6,1635,29.7,9,0,0,0,0,0,0,48559.5,11,267.3
8365,Product_8,L,298.9,309.8,1396,49,13,0,0,0,0,0,0,68404,10.9,637
2264,Product_8,M,299.2,308.4,1529,43,50,0,0,0,0,0,0,65747,9.2,2150
4438,Product_3,L,302.4,310.2,1578,31.2,139,0,0,0,0,0,0,49233.6,7.8,4336.8
2937,Product_9,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,0,68027.2,8.8,9369.6
5569,Product_10,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,59212.4,9.6,115.8
418,Product_6,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,69839.4,11,10671.3
268,Product_4,L,297.9,308,1954,21.1,42,0,0,0,0,0,0,41229.4,10.1,886.2
826,Product_2,L,296.6,307.3,1474,40,158,0,0,0,0,0,0,58960,10.7,6320
5346,Product_3,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,60045.6,9.3,3782.4
158,Product_6,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,64293,9.8,8961
4364,Product_7,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,0,45362.4,8,4206.6
2843,Product_9,L,300.3,309.3,1345,53.5,192,0,0,0,0,0,0,71957.5,9,10272
4807,Product_9,H,303.6,312.5,1375,54,186,0,0,0,0,0,0,74250,8.9,10044
3457,Product_10,H,301.4,310.4,1610,38.6,16,0,0,0,0,0,0,62146,9,617.6
9677,Product_4,L,299,310.1,1886,21.2,13,0,0,0,0,0,0,39983.2,11.1,275.6
3066,Product_4,M,300.1,309.2,1687,27.7,95,0,0,0,0,0,1,46729.9,9.1,2631.5
6613,Product_1,L,301.6,310.6,1222,70,62,0,0,0,0,0,0,85540,9,4340
4114,Product_9,L,302,310.6,1325,55.3,192,0,0,0,0,0,0,73272.5,8.6,10617.6
1369,Product_4,H,298.8,310.3,1708,27.1,78,0,0,0,0,0,0,46286.8,11.5,2113.8
9543,Product_4,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0,48906,11.3,3334.5
4702,Product_3,H,303.5,311.7,1584,32.7,143,0,0,0,0,0,0,51796.8,8.2,4676.1
6728,Product_7,L,301.5,310.8,1785,25.5,120,0,0,0,0,0,0,45517.5,9.3,3060
4662,Product_1,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,64935,8,1539.2
804,Product_2,H,296.9,307.8,1549,37.8,104,0,0,0,0,0,0,58552.2,10.9,3931.2
1008,Product_8,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,50786.3,11,0
234,Product_2,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,52768.8,10.2,6316.9
1997,Product_2,M,298.4,308,1416,38.2,198,1,1,0,0,0,0,54091.2,9.6,7563.6
6156,Product_3,L,301,311,1634,31.2,182,0,0,0,0,0,0,50980.8,10,5678.4
8896,Product_2,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,58586.1,11.2,5052.6
9127,Product_8,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,60113.9,11.1,3011.8
946,Product_8,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,0,67888.8,10.6,2318.4
5013,Product_7,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0,50457,9.1,1834.8
8977,Product_2,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0,53111,10.7,3944.4
5165,Product_10,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,0,52130.4,9.1,1701.3
7405,Product_5,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,50006.6,11,5184.2
6564,Product_7,L,301.5,310.7,1942,20.5,155,0,0,0,0,0,0,39811,9.2,3177.5
4002,Product_3,H,302.1,311.2,1598,37.9,148,0,0,0,0,0,0,60564.2,9.1,5609.2
6804,Product_3,M,301.1,310.7,1367,43.4,111,0,0,0,0,0,0,59327.8,9.6,4817.4
109,Product_8,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,53006.7,9.9,2452.5
2751,Product_2,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,59113.6,9.5,7389.2
1671,Product_2,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0,47520.8,9.6,6033.4
3048,Product_10,L,300.2,309.4,1558,38.3,51,0,0,0,0,0,0,59671.4,9.2,1953.3
1404,Product_6,L,299,310.2,1372,48,174,0,0,0,0,0,0,65856,11.2,8352
8286,Product_1,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,73094.9,11.7,105.4
3766,Product_9,M,302.4,311.1,1443,51.8,178,0,0,0,0,0,0,74747.4,8.7,9220.4
2704,Product_1,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,79850.4,9.4,3783
9489,Product_2,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,54061.5,10.7,7038
6587,Product_9,L,301.5,310.6,1453,44,208,0,0,0,0,0,0,63932,9.1,9152
5097,Product_10,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0,52389.4,9.3,2930.2
3852,Product_9,H,302.2,310.9,1415,48.4,185,0,0,0,0,0,0,68486,8.7,8954
1365,Product_8,L,298.7,310.2,1566,33.1,68,0,0,0,0,0,0,51834.6,11.5,2250.8
4352,Product_3,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,0,62578.4,7.8,6030.6
7993,Product_7,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0,47966.8,11.2,3392.9
9627,Product_6,M,299,310,1341,58.9,126,0,0,0,0,0,0,78984.9,11,7421.4
5878,Product_3,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,0,60361.2,9.6,5092.2
6768,Product_10,L,301.3,310.9,1509,41.7,16,0,0,0,0,0,0,62925.3,9.6,667.2
3454,Product_1,L,301.5,310.4,1425,54.4,7,0,0,0,0,0,0,77520,8.9,380.8
8667,Product_2,L,297.5,308.7,1407,42.5,145,0,0,0,0,0,0,59797.5,11.2,6162.5
6021,Product_10,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,56503.1,10.1,1989.3
2102,Product_8,L,299.3,309.3,1528,37.8,45,0,0,0,0,0,0,57758.4,10,1701
795,Product_8,H,296.9,307.9,1547,32.6,79,0,0,0,0,0,0,50432.2,11,2575.4
5523,Product_10,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,56812.3,9.3,3284.4
1339,Product_4,L,298.6,310.1,1721,27.2,5,0,0,0,0,0,0,46811.2,11.5,136
4451,Product_3,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,0,57852.3,7.8,6266.4
4905,Product_1,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0,75036,8.8,101.4
6731,Product_3,M,301.6,311,1431,42.3,129,0,0,0,0,0,0,60531.3,9.4,5456.7
8655,Product_6,M,297.4,308.4,1441,46.8,116,0,0,0,0,0,0,67438.8,11,5428.8
8976,Product_2,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0,56806.2,10.7,3727.8
